created_at;id_str;tweet;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Sep 19 00:58:16 +0000 2023;1,70394E+18;@sodikwuryanto kayax memang faktor zonasi sih (((zonasi))) 🤭;0;1;0;0;in;256970381;1,70375E+18;kuegandjelrel;https://twitter.com/kuegandjelrel/status/1703936509450358812
Tue Sep 19 00:46:37 +0000 2023;1,70393E+18;@DavidWijaya82 Smntara Hari Sekolah 253 hari (PHBN, Cuti bersama, dan Libur sekolah).. Mayan ada selisih 112 hari...  -- Tak kira, mo bangun sekolah tiap Kecamatan (zonasi) plus sarpras lain. Ternyata, TIDAK TERDENGAR;0;0;0;0;in;1,50161E+18;1,70392E+18;Duren___;https://twitter.com/Duren___/status/1703933577761874091
Tue Sep 19 00:05:32 +0000 2023;1,70392E+18;@kompascom Sistem zonasi/PPDB sudah sangat tepat utk pemerataan pendidikan, permasalahan yg ada hanya oknum² yg tdk bertanggungjawab dan memanfaatkan aturan utk kepentingan pribadi;0;0;0;0;in;9,862E+17;1,70379E+18;arief_indriadi;https://twitter.com/arief_indriadi/status/1703923239515566308
Mon Sep 18 23:58:50 +0000 2023;1,70392E+18;yg ksh ide tol becakayu pake sistem zonasi tuh siapa sih 🙃🙃;0;0;0;0;in;283542262;1,70392E+18;ernaazhuri;https://twitter.com/ernaazhuri/status/1703921553325572347
Mon Sep 18 23:54:29 +0000 2023;1,70392E+18;@kompascom tolol mode on!, tipu2 KK dlsb emangnya terjadi karena apa? KK itu menunjukkan tempat tinggal, zonasi itu berdasarkan tempat tinggal!..hadeuh...rejim ini kok isinya iq sekolem yak!;0;0;0;0;in;1,12163E+18;1,70379E+18;kopitem3;https://twitter.com/kopitem3/status/1703920461267255432
Mon Sep 18 22:55:38 +0000 2023;1,70391E+18;@tanyakanrl jalur prestasi, zonasi, smua gua lakuin dah;0;0;0;0;in;1,29122E+18;1,70376E+18;itzmyie;https://twitter.com/itzmyie/status/1703905647509885195
Mon Sep 18 21:01:40 +0000 2023;1,70388E+18;@volleyballidn @kokvoli jalur zonasi aj nonton nya;0;0;0;0;in;1,47537E+18;1,70376E+18;ananti_novi;https://twitter.com/ananti_novi/status/1703876967333085306
Mon Sep 18 21:00:45 +0000 2023;1,70388E+18;@Rheza_pradita jalur zonasi kali yaah😄;0;0;0;0;in;1,47537E+18;1,70376E+18;ananti_novi;https://twitter.com/ananti_novi/status/1703876739817185703
Mon Sep 18 19:28:21 +0000 2023;1,70385E+18;@tanyakanrl zonasi;0;0;0;0;in;1,23998E+18;1,70376E+18;bubblebiblle;https://twitter.com/bubblebiblle/status/1703853486566436875
Mon Sep 18 17:54:21 +0000 2023;1,70383E+18;Pemanfaatan kelas jarak jauh di area blank spot atau wilayah kecamatan di Jateng yang belum memiliki SMA atau SMK negeri.  Diperuntukkan anak- anak lulusan SMP yang gagal diterima dalam PPDB reguler akibat terkena aturan zonasi. #GaspolGanjar https://t.co/V5pZeU1Cfp;0;1;0;0;in;1,24429E+18;1,70383E+18;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1703829827969794214
Mon Sep 18 17:47:14 +0000 2023;1,70383E+18;Bugün 50 evro xərcləyib istənilən özünə hörmət edən Bavariya zonası kişisinin qarderobunda olmalı olan 2 şey zakaz eləmişəm. Lederhose və gummistiefel. https://t.co/LMi0cg7rMN;0;3;0;12;tr;7,13472E+17;1,70383E+18;Say_It_Zade;https://twitter.com/Say_It_Zade/status/1703828036397785594
Mon Sep 18 17:18:55 +0000 2023;1,70382E+18;@tanyakanrl zonasi;0;0;0;0;in;1,5098E+18;1,70376E+18;rexxanefck;https://twitter.com/rexxanefck/status/1703820910153904348
Mon Sep 18 16:56:56 +0000 2023;1,70382E+18;@__MRaZ Di lampung anak SMP bang.  Seragam bayar  Spp bayar Cuma buku yg dipinjamkan Kapan ya di daerah bisa geratis buat pendidikan Dan zonasi di hapuskan;0;0;0;0;in;1,69156E+18;1,7038E+18;biruC2903;https://twitter.com/biruC2903/status/1703815378219278435
Mon Sep 18 16:49:45 +0000 2023;1,70381E+18;Kalo dulu sebelum sistem zonasi sih bisa banget;0;0;0;0;in;1,32082E+18;1,70381E+18;3another_me3;https://twitter.com/3another_me3/status/1703813571203994084
Mon Sep 18 16:44:26 +0000 2023;1,70381E+18;@tanyakanrl zonasi;0;0;0;0;in;1,33765E+18;1,70376E+18;jungwcniie;https://twitter.com/jungwcniie/status/1703812235771125920
Mon Sep 18 16:25:29 +0000 2023;1,70381E+18;zonasi hehe mmf yh 😁;0;0;0;0;tl;1,61743E+18;1,70381E+18;naidstudie;https://twitter.com/naidstudie/status/1703807463638900922
Mon Sep 18 16:24:17 +0000 2023;1,70381E+18;@kompascom Akar masalah dr dl itu krn jomplangnya sekolah dengan calon murid, zonasi makin memperlihatkan praktik2 tdk benar, krn saingannya lbh ketat.;0;0;0;0;in;144227129;1,70379E+18;edwinbazz;https://twitter.com/edwinbazz/status/1703807164866056636
Mon Sep 18 15:47:53 +0000 2023;1,7038E+18;Bende göz zonası oldum stresten ve görme kaybı riskim vardı. Şimdi neye üzüleyim bilmiyorum;0;0;1;0;tr;1,70341E+18;1,7038E+18;DeryaUnal842647;https://twitter.com/DeryaUnal842647/status/1703798004262564097
Mon Sep 18 15:23:47 +0000 2023;1,70379E+18;"Zonasi itu bukan akar masalahnya. Masalah-masalah yang muncul di PPDB, seperti praktik penipuan, praktik pemalsuan Kartu Keluarga (KK), dan sebagainya, itu bukan (karena) zonasi,"" ujar Kepala BSKAP Kemendikbud Ristek, Anindito. &lt  #Edukasi #SistemZonasi   https://t.co/xVZPYpKgLm""";5;5;3;13;in;23343960;1,70379E+18;kompascom;https://twitter.com/kompascom/status/1703791936715517970
Mon Sep 18 15:11:48 +0000 2023;1,70379E+18;@tanyakanrl Zonasi;0;0;0;0;in;1,10918E+18;1,70376E+18;gppNa;https://twitter.com/gppNa/status/1703788922374107491
Mon Sep 18 14:42:54 +0000 2023;1,70378E+18;zonasi;0;0;0;0;in;1,39429E+18;1,70378E+18;dovieyipie;https://twitter.com/dovieyipie/status/1703781648352100416
Mon Sep 18 14:17:34 +0000 2023;1,70378E+18;@stanmenfess Zonasi;0;0;0;0;in;1,27786E+18;1,70367E+18;pantanganmundur;https://twitter.com/pantanganmundur/status/1703775273727180816
Mon Sep 18 14:11:34 +0000 2023;1,70377E+18;jalur zonasi;0;0;0;0;in;1,30721E+18;1,70377E+18;KazuHyou;https://twitter.com/KazuHyou/status/1703773763194798293
Mon Sep 18 14:07:09 +0000 2023;1,70377E+18;Zonasi😭😭😭;0;0;0;0;in;1,64171E+18;1,70377E+18;_DreamHao;https://twitter.com/_DreamHao/status/1703772650328506655
Mon Sep 18 13:52:30 +0000 2023;1,70377E+18;@tanyakanrl zonasi;0;0;0;0;in;2866682826;1,70376E+18;loonewoolfie;https://twitter.com/loonewoolfie/status/1703768964231242057
Mon Sep 18 13:52:03 +0000 2023;1,70377E+18;@tanyakanrl jalur zonasi ad gak;0;0;0;0;in;1,63713E+18;1,70376E+18;areyouchean;https://twitter.com/areyouchean/status/1703768852193054727
Mon Sep 18 13:46:58 +0000 2023;1,70377E+18;Sorry bro @aniesbaswedan sistem yg ente maksud itu zonasi? Kl gk slh, itu kan konsepnya pak Menteri Muhajir? Lagian, itu sistem yg tdk tepat, aplg bt skala 1 kota bsr spt Jakarta. Gw brn debat sm ente soal ini. Mau live or tweet jg Ok aja. Berani gak?  https://t.co/RF7YjK2QdB;0;0;0;0;in;9,82073E+17;1,70377E+18;y_primawan;https://twitter.com/y_primawan/status/1703767573853012393
Mon Sep 18 12:28:35 +0000 2023;1,70375E+18;Nino menyakan, menghapus sistem zonasi tidak akan menyelesaikan persoalan-persoalan yang selama ini ada di PPDB. https://t.co/jOrqdGv31D;0;1;1;3;in;23343960;1,70375E+18;kompascom;https://twitter.com/kompascom/status/1703747845713797575
Mon Sep 18 11:17:30 +0000 2023;1,70373E+18;@strawmilkk__ iyaaa bulan kemaren tuh katanya ada perubhan, jadi kirim nya via zonasi nah pdahal alamat ku dkt situ tapi gabisa sampe aku pinjme almt temen terus ini harus nulis alamat lengkap, jadi makin mals pake jnt;0;1;0;0;in;1,54158E+18;1,70372E+18;taegyu513_;https://twitter.com/taegyu513_/status/1703729957753790657
Mon Sep 18 11:14:49 +0000 2023;1,70373E+18;@TMIHARINI @nadiemmakarim pak waktunya kerja ga sii? Udah zonasi parah banget, ditambah kejadian bullying yang semakin marak.. Dan oknum guru sekolah yang kaya gini, sama aja mewajarkan prilaku bullying itu sendiri..;0;0;4;48;in;1,25509E+18;1,70364E+18;akusemangkaa;https://twitter.com/akusemangkaa/status/1703729284614160396
Mon Sep 18 09:34:37 +0000 2023;1,7037E+18;kannnn. ihh makin sebel sama zonasi sumpah. andai gaada, adek w bisa masuk smansa/smanda dan aman 💀;0;2;0;0;in;4763483599;1,7037E+18;uaintich;https://twitter.com/uaintich/status/1703704064931115189
Mon Sep 18 11:13:14 +0000 2023;1,70373E+18;@strawmilkk__ nah aneh ini masa harus ada alamat lengkap nya, padahal biasa tuh cuma resi aja, terus gabisa asal kirim juga harus sesuai zonasi;0;1;0;0;in;1,54158E+18;1,70372E+18;taegyu513_;https://twitter.com/taegyu513_/status/1703728883936514061
Mon Sep 18 09:12:37 +0000 2023;1,7037E+18;@mohmahfudmd .  Kapolri @ListyoSigitP  Telah antisipasi potensi Polarisasi, dengan mendirikan 12 Rumah Kebangsaan sebagai cooling system guna #BersatuDalamPerbedaan Kuat Karena Beragam  Selain itu, Brimob juga telah disiapkan di 7 zonasi untuk mengantisipasi eskalasi gangguan Kamtibmas   . https://t.co/vHZz65M69w;0;1;40;13;in;1,37917E+18;1,7037E+18;anakulahmanusia;https://twitter.com/anakulahmanusia/status/1703698528617541644
Mon Sep 18 08:59:47 +0000 2023;1,7037E+18;Pemimpin Masa Depan  GANJAR BANGUN SEKOLAH VOKASI, BANTU SISWA TERDAMPAK SISTEM ZONASI PPDB #GaspolGanjar https://t.co/KAGKrOf7MU;0;4;3;3;in;1,24429E+18;1,7037E+18;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1703695302295974189
Mon Sep 18 07:58:12 +0000 2023;1,70368E+18;@nicatji Qarabağ zonası anlaşılandı. Ərazi yeni olduğu üçün şəraiti başa düşmək olar.  Qarabağdan gələn gizirlər,zabitlər bizə danışırdılar. Yayda yox ancaq qışda su ilə problem yaşadığlarını,qar suyunu əridib işlətdiklərini deyirdilər. Ancaq indiki vəziyyətdə elə olmaz məncə.;0;1;0;1;tr;1,2511E+18;1,70351E+18;TQurbanl1;https://twitter.com/TQurbanl1/status/1703679804552118430
Mon Sep 18 07:28:02 +0000 2023;1,70367E+18;@indosatim3 Nahh itu min , jangan ada zonasi lahh balikin ke normal aja . Jadi mamah saya yang diluar kota bisa beliin kuota :(;0;1;0;0;in;1,05893E+18;1,70336E+18;Dimsumgoreng2;https://twitter.com/Dimsumgoreng2/status/1703672210853097542
Mon Sep 18 07:12:06 +0000 2023;1,70367E+18;@senjatanuklir di bogor rata2 swasta ya kek begini. Makanya sebelum ada zonasi, bener2 negeri harga mati, baik yang tajir atau yang ngga;0;0;0;0;in;1,45003E+18;1,70344E+18;leleairpayau;https://twitter.com/leleairpayau/status/1703668203287879791
Mon Sep 18 07:09:31 +0000 2023;1,70367E+18;@tanyakanrl @indosatim3 segala make kuota zonasi sih min astaga 😭 kan emak gua yang beliin dari luar kota jadi cuma bisa dipake distu:(;0;2;0;0;in;1,05893E+18;1,70336E+18;Dimsumgoreng2;https://twitter.com/Dimsumgoreng2/status/1703667551988052241
Mon Sep 18 06:30:53 +0000 2023;1,70366E+18;pintu gateny di zonasi yak😭 astaga misal masuk di pintu 10 gamungkin parkir fx kn ya🥹;0;0;0;0;in;888759162;1,70366E+18;lyfetolove;https://twitter.com/lyfetolove/status/1703657828291059883
Mon Sep 18 05:33:42 +0000 2023;1,70364E+18;@CorryLauraS @senjatanuklir Bisa juga anggapannya bergeser karna sklh negeri skrng udah gak pake nilai, tapi pake zonasi. Jadi, mungkin bnyk ortu yg lbh milih sklian ngeluarin duit banyak bwt di swasta. Seenggaknya bisa demand minta diajarin apa aja di sklh;0;1;0;11;in;1,20903E+18;1,70344E+18;ariella_iskndr;https://twitter.com/ariella_iskndr/status/1703643437361467622
Mon Sep 18 04:33:54 +0000 2023;1,70363E+18;Apalagi angkatan-angkatan bawah gw: anak-anak zonasi 😂👈;0;0;0;0;in;1746818690;1,70363E+18;QuisEstNRD;https://twitter.com/QuisEstNRD/status/1703628390681714746
Mon Sep 18 02:42:16 +0000 2023;1,7036E+18;"@ainunnajib @gamajeje @schematics_its hidden gems nya diluar jangkauan"" aka zonasi.""";0;0;0;0;in;1,10728E+18;1,7034E+18;surupsrengenge;https://twitter.com/surupsrengenge/status/1703600297564873046
Mon Sep 18 02:21:29 +0000 2023;1,7036E+18;Anak sekarang itu jauh lebih berat perjuangannya dibanding kita.   Sekolah dari dini Ada KBM sejak SD Masuk SMP/SMA harus banyak prestasi, ga cukup zonasi Masuk kuliah nilai raport harus naik slm 3 thn Kuliah harus banyak magang Imbasnya fresh grad harus punya pengalaman kerja;2;1;2;6;in;259110429;1,7036E+18;kariin91;https://twitter.com/kariin91/status/1703595067309711784
Mon Sep 18 02:17:51 +0000 2023;1,70359E+18;G skolah di situ,tp cukup dekat dgn peyelenggaraan yayasan yg menaungi skolah,utk tau gmn perjuangan“swasta bobrok” ini brtahan. Little did we know, sbetulnya mreka yg jd “pahlawan” utk lower class saat govt msih kkeh dgn sistem zonasi yg g adil, &amp  penddikan gratis yg blm merata.;0;1;0;1;in;71544623;1,70359E+18;dhilun;https://twitter.com/dhilun/status/1703594152414613808
Mon Sep 18 01:47:31 +0000 2023;1,70359E+18;@senjatanuklir Ikut Kampus Mengajar, dapet sekolah penugasan yang jadi korban zonasi. Siswa yang hadir per harinya cuman 3, malah kadang ga ada yg masuk. Boro2 ngomongin proker, bisa ngisi laporan mingguan dengan lancar udah alhamdulillah.;0;0;0;0;in;1,57213E+18;1,70344E+18;Bukan_Begal12;https://twitter.com/Bukan_Begal12/status/1703586517300764784
Mon Sep 18 01:13:45 +0000 2023;1,70358E+18;Sebelum zonasi melanda.;0;0;0;0;in;1,55758E+18;1,70358E+18;mbuhlah92346104;https://twitter.com/mbuhlah92346104/status/1703578019980628474
Mon Sep 18 01:11:02 +0000 2023;1,70358E+18;@sandyfebrianr @senjatanuklir Ga jg bg kalo surabaya, even sampe sebelum zonasi jg masi banyak yang mandang swasta cuman sebagai second choice. Pengecualian untuk sekolah2 elit macem ciputra, sis, al-azhar dll. Yang b aja ampe yang bobrok mah banyak jg aslinya cuman ga kesorot aja.;0;1;0;0;in;534032512;1,70344E+18;mhrdkwsn;https://twitter.com/mhrdkwsn/status/1703577335570759702
Mon Sep 18 01:02:50 +0000 2023;1,70358E+18;@NordickVv @Decimeqe23 @Heraloebss jiaah gvbluk, buzzerp u? kalo sistemnya emang bermasalah yaa maah bermasalah aja, gausah fafifu wasweswos contohnya zonasi aja dah tuh banyak yg bermasalah, belum lagi soal kurikulum dll.   titik terparah pecundang maah jadi buzzerp alias ngejilat rezim;0;0;0;0;in;1,33312E+18;1,70329E+18;terbahagiakan;https://twitter.com/terbahagiakan/status/1703575273223115173
Sun Sep 17 21:51:28 +0000 2023;1,70353E+18;@stauber_43 Beginilah perbedaan zonasi waktu antara Bang Dan dg followersnya;0;0;0;0;in;1,66307E+18;1,70349E+18;samyang89;https://twitter.com/samyang89/status/1703527111573864564
Sun Sep 17 17:52:05 +0000 2023;1,70347E+18;@senjatanuklir saya banhhh ☝ saking bobroknya, seangkatan ga nyampe 30 (itu juga mostly udh ga punya pilihan lain gr2 kalah daftar zonasi sman–termasuk w😔).;2;3;4;95;in;1,43109E+18;1,70344E+18;kadyasandya;https://twitter.com/kadyasandya/status/1703466870417109051
Sun Sep 17 17:51:22 +0000 2023;1,70347E+18;Di lingkungan aku sih kalo smpnya masuk swasta berarti anaknya ga pinter karena nem ga tinggi dan ga bisa masuk smp negeri  Smp negeri yang deket rumah aku tuh mayan fav gitu dan susah buat masuk, tapi semenjak rollingan guru dan zonasi, jadinya gajelas 🤣🤣🤣;0;1;0;0;in;8,5961E+17;1,70347E+18;soobiniesmom;https://twitter.com/soobiniesmom/status/1703466690443710730
Sun Sep 17 15:22:29 +0000 2023;1,70343E+18;Sayang 1000 sayang ,rakyat indonesiA kurang info ,sampai detik ini,bnyak sekali kebijakan pemerintah yg kurang tepat. Misalnya sistem zonasi dlm PPDB!!;0;0;0;0;in;1,50512E+18;1,70343E+18;AnangS48648467;https://twitter.com/AnangS48648467/status/1703429221706829903
Sun Sep 17 15:16:58 +0000 2023;1,70343E+18;Alanımda 41 oldum. Neler çektim neler yaşadım bir ben bilirim. Sınava yakın Stresten göz zonası oldum gözümden oluyordum nerdeyse. Tam nefes alabilirim derken mülakat haberleri mahvetti beni #MülakatKabulEdilemez;0;0;0;1;tr;1,70341E+18;1,70343E+18;DeryaUnal842647;https://twitter.com/DeryaUnal842647/status/1703427835065520195
Sun Sep 17 15:06:25 +0000 2023;1,70343E+18;@speachace @tanyarlfes Paket internet aja ad zonasi nya kak..sedih;0;0;0;0;in;2894786248;1,70293E+18;NineChan_;https://twitter.com/NineChan_/status/1703425177898668238
Sun Sep 17 15:04:22 +0000 2023;1,70342E+18;knp ya ppdb gak dari tekad aja kyk ditanya tujuan km masuk sma ini apa goals km apa yg akan km lakuin di sma ini apa bisa disertai dengan tweetan tpi harus jujur pake mesin kejujuran trs oengujinya bilang “boong pantat lu ilang” knp harus zonasi prestasi afirmasi yg bs dicurangi;0;2;0;0;in;1,507E+18;1,70342E+18;4suluwh;https://twitter.com/4suluwh/status/1703424664301932901
Sun Sep 17 13:54:55 +0000 2023;1,70341E+18;@gamajeje @schematics_its efek Zonasi? 👀;0;1;0;1;in;35167068;1,7034E+18;ainunnajib;https://twitter.com/ainunnajib/status/1703407184946868378
Sun Sep 17 13:37:04 +0000 2023;1,7034E+18;@isoskdkfofkalak @Uki23 @psi_id Pendidikan sekarang tambah carut marut,  Zonasi, Uang Seragam, Iuran Gotong Royong, Uang LKS, Uang Study Tour... DSB;0;0;0;0;in;1,44307E+18;1,70039E+18;PakDhe05061977;https://twitter.com/PakDhe05061977/status/1703402694675960076
Sun Sep 17 12:47:02 +0000 2023;1,70339E+18;@aehfer sistem zonasi😭;0;1;0;0;tr;1,30297E+18;1,70339E+18;scarafisip;https://twitter.com/scarafisip/status/1703390102221906273
Sun Sep 17 12:15:20 +0000 2023;1,70338E+18;Zonasi🚶;0;0;0;0;in;1,68355E+18;1,70338E+18;hanaru74221;https://twitter.com/hanaru74221/status/1703382125184155746
Sun Sep 17 12:10:37 +0000 2023;1,70338E+18;Menghapus sistem Zonasi;0;0;0;0;in;219504550;1,70338E+18;RyanArifM;https://twitter.com/RyanArifM/status/1703380938917638332
Sun Sep 17 11:49:50 +0000 2023;1,70338E+18;@babufess sistem zonasi kah;0;0;0;0;tr;1,12973E+18;1,70338E+18;pantaalonee;https://twitter.com/pantaalonee/status/1703375705403527306
Sun Sep 17 11:14:40 +0000 2023;1,70337E+18;kata suami aku, sejak zonasi, sekolah sekolah favorit sekarang dah jarang pure bloodnya jadi banyakan mudbloodnya ckckck ga sopan benar kata katanya;0;1;0;0;in;550819761;1,70337E+18;awitwiarni;https://twitter.com/awitwiarni/status/1703366856898412946
Sun Sep 17 10:47:02 +0000 2023;1,70336E+18;@CNNIndonesia Tumben kalau begini baru keluar stament nya @nadiemmakarim @Nadiem_Makarim ..bagaimana kurikulum siswa dsb ,yang selalu ada uang gedung ,uang pangkal di sekolah swasta tuk siswa baru , zonasi siswa baru dsb kok rasa diem;0;0;0;0;in;7,10448E+17;1,7032E+18;HenryJ4ck;https://twitter.com/HenryJ4ck/status/1703359903983976747
Sun Sep 17 09:29:43 +0000 2023;1,70334E+18;@detikcom Lah izin udah abis gak diperpanjang mrs sok hebat? Kalijodo yg udah bersih kmbali jadi sarang n kumuh lagi, gak diapa2in.  Btw bgmn dg konsep zonasi hiburan malam di Pulau reklamasi yg digagas waktu Pilkada DKI?  Reklamsi dikasih IMB, jangan2 new alexis udah pindah sana?;0;2;3;26;in;45778763;1,70333E+18;sindoe;https://twitter.com/sindoe/status/1703340447962484899
Sun Sep 17 08:07:45 +0000 2023;1,70332E+18;"@PartaiSocmed - Ditanya masalah zonasi PPDB, - Masalah Wadas, - Masalah harga2 pertanian anjlok, - Dll... Dengan enteng Pakde jawab, Ya ndak tau, kok tanya saya...""""";0;0;0;0;in;881969850;1,70326E+18;bashwoto;https://twitter.com/bashwoto/status/1703319818999611869
Sun Sep 17 07:57:26 +0000 2023;1,70332E+18;@hastinurilll wkwkwk se drop itu ya smasa sekarang 🤣 berfungsi juga zonasi ini agar supaya tidak ada favorit lagi;0;0;0;0;in;9,17428E+17;1,70328E+18;dailyofnadia;https://twitter.com/dailyofnadia/status/1703317222784106743
Sun Sep 17 07:55:03 +0000 2023;1,70332E+18;@Penyegaran_TL masuk zonasi🙏🏻;0;0;0;0;in;2257906740;1,70301E+18;Ainurraiss;https://twitter.com/Ainurraiss/status/1703316623715942685
Sun Sep 17 07:20:13 +0000 2023;1,70331E+18;Soal PPDB Zonasi, Irjen Kemendikbud Soroti Soal Lambatnya Sosialisasi #TempoTekno https://t.co/krI3tRluqk;0;0;0;3;in;18129942;1,70331E+18;tempodotco;https://twitter.com/tempodotco/status/1703307854403551603
Sun Sep 17 06:46:29 +0000 2023;1,7033E+18;@SundaGenXY @hotdogcheesse @dijechelsea @tanyarlfes berarti selama Indonesia merdeka pemimpinnya bodoh semua? TOLOL  tau ga ada dana bos? KIP? sistem zonasi sekolah negeri agar semua sekolah setara tau ga? lo tolol, info ga tau tapi cuma bisa nyalahin doang mana ngatain bodoh. bentukan kaya lo banyak, makanya jd presiden itu susah;0;0;0;0;in;1,5739E+18;1,70261E+18;Soletil;https://twitter.com/Soletil/status/1703299367309078970
Sun Sep 17 06:29:20 +0000 2023;1,7033E+18;jalur zonasi tapi pa—;0;0;0;0;in;1,43772E+18;1,7033E+18;Jo_Olyne;https://twitter.com/Jo_Olyne/status/1703295052188123607
Sun Sep 17 06:02:04 +0000 2023;1,70329E+18;@mhdarieff_ smp sih biar bisa punya strategi lagi buat masuk sma yg ku pengen. gegara sistem zonasi ancrit yh, aku jd angkatan percobaan mulu. tapi sma ku dulu juga ok kok 😃;0;0;0;0;in;1,10647E+18;1,70306E+18;lovamoc;https://twitter.com/lovamoc/status/1703288188968767747
Sun Sep 17 05:48:59 +0000 2023;1,70328E+18;@Reza_M67M @afifahafra79 Dan sistem zonasi yg dibikin muhajir sangat bobrokk, katanya palinh pass;0;1;0;2;in;1,64582E+18;1,70319E+18;simethidrink;https://twitter.com/simethidrink/status/1703284896331133187
